paragraph_id,volume,main_emperor,main_era,all_emperors,all_eras,classification_type,text
05-012,05-朝野佥载卷五,,,,,independent,【05-012】纳言娄师德，郑州人，为兵部尚书。使并州，接境诸县令随之。日高至驿，恐人烦扰驿家，令就厅同食。尚书饭白而细，诸人饭黑而粗，呼驿长嗔之曰：“饭何为两种者？”驿客将恐，对曰：“邂逅淅米不得，死罪。”尚书曰：“卒客无卒主人，亦复何损。”遂换取粗饭食之。检校营田，往梁州，先有乡人姓娄者为屯官犯赃，都督许钦明欲决杀。令众乡人谒尚书，欲救之，尚书曰：“犯国法，师德当家儿子亦不能舍，何况渠。”明日宴会，都督与尚书俱坐，尚书曰：“闻有一人犯国法，云是师德乡里。师德实不识，但与其父为小儿时共牧牛耳。都督莫以师德宽国家法。”都督遽令脱枷至，尚书切责之曰：“汝辞父娘，求觅官职，不能谨洁，知复奈何！”将一碟槌饼与之曰：“噇却，作个饱死鬼去。”都督从此舍之。后为纳言、平章事，又检校屯田，行有日矣。谘执事早出，娄先足疾，待马未来，于光政门外横木上坐。须臾有一县令，不知其纳言也，因诉身名，遂与之并坐。令有一子远觇之，走告曰：“纳言也。”令大惊，起曰：“死罪！”纳言曰：“人有不相识，法有何死罪？”令因诉云，有左嶷，以其年老眼暗奏解，“某夜书表状亦得，眼实不暗”。纳言曰：“道是夜书表状，何故白日里不识宰相？”令大惭，曰：“愿纳言莫说向宰相，纳言南无佛不说。”公左右皆笑。使至灵州，果驿上食讫，索马，判官谘意家浆水，亦索不得，全不祗承。纳言曰：“师德已上马，与公料理。”往呼驿长，责曰：“判官与纳言何别，不与供给？索杖来。”驿长惶怖拜伏，纳言曰：“我欲打汝一顿，大使打驿将，细碎事，徒涴却名声。若向你州县道，你即不存生命。且放却。”驿将跪拜流汗，狼狈而走。娄目送之，谓判官曰：“与公踬顿之矣。”众皆怪叹。其行事皆此类。浮休子曰：司马徽、刘宽无以加也。
05-013,05-朝野佥载卷五,,,,,independent,【05-013】英公李勣为司空，知政事，有一番官者参选被放，来辞英公。公曰：“明朝早向朝堂见我来。”及期而至，郎中并在旁，番官至辞，英公频眉谓之曰：“汝长生不知事尚书、侍郎，我老翁不识字，无可教汝，何由可得留？深负愧汝，努力好去。”侍郎等惶惧，遽问其姓名，令南院看牓。须臾引入，注与吏部令史。英公时为宰相，有乡人尝过宅，为设食。食客裂却饼缘，英公曰：“君大少年。此饼犁地两遍熟，概下种锄埘收刈打赐讫，硙罗作面，然后为饼。少年裂却缘，是何道？此处犹可，若对至尊前，公作如此事，参差斫却你头。”客大惭悚。浮休子曰：宇文朝华州刺史王罴，有客裂饼缘者，罴曰：“此饼大用功力，然后入口。公裂之，只是未饥，且擎却。”客愕然。又台使致罴食饭，使人割瓜皮大厚，投地，罴就地拾起以食之。使人极悚息。
05-014,05-朝野佥载卷五,,,,,independent,【05-014】刑部尚书李日知自为畿赤，不曾打杖行罚，其事亦济。及为刑部尚书，有令史受敕三日，忘不行者。尚书索杖剥衣，唤令史总集，欲决之。责曰：“我欲笞汝一顿，恐天下人称你云撩得李日知嗔，吃李日知杖。你亦不是人，妻子亦不礼汝。”遂放之。自是令史无敢犯者，设有稽失，众共谪之。
05-015,05-朝野佥载卷五,武则天,,武则天,,emperor,【05-015】兵部郎中朱前疑貌丑，其妻有美色。天后时，洛中殖业坊西门酒家有婢，蓬头垢面，伛肩皤腹，寝恶之状，举世所无。而前疑大悦之，殆忘寝食。乃知前世言宿瘤蒙爱，信不虚也。夫人世嗜欲，一何殊性。前闻文王嗜昌歜，楚王嗜芹菹，屈到嗜芰，曾皙嗜羊枣。宋刘雍嗜疮痂，本传曰：“雍诣前吴兴太守孟灵休，灵休脱袜，黏炙疮痂坠地，雍俯而取之餐焉。”宋明帝嗜蜜渍蝼螗，每啖数升。是知海上逐臭之谈，陈君爱丑之说，何足怪欤！夫亦其癖也。
05-016,05-朝野佥载卷五,太宗李世民,,太宗李世民,,emperor,【05-016】太宗时，西国进一胡，善弹琵琶。作一曲，琵琶弦拨倍粗。上每不欲番人胜中国，乃置酒高会，使罗黑黑隔帷听之，一遍而得。谓胡人曰：“此曲吾宫人能之。”取大琵琶，遂于帷下令黑黑弹之，不遗一字。胡人谓是宫女也，惊叹辞去。西国闻之，降者数十国。
05-017,05-朝野佥载卷五,,,,,independent,【05-017】王沂者，平生不解弦管。忽旦睡，至夜乃寤，索琵琶弦之，成数曲：一名《雀啅蛇》，一名《胡王调》，一名《胡瓜苑》。人不识闻，听之者莫不流泪。其妹请学之，乃教数声，须臾总忘，不复成曲。
05-018,05-朝野佥载卷五,武则天,,武则天,,emperor,【05-018】周有婆罗门僧惠范，奸矫狐魅，挟邪作蛊，咨趄鼠黠，左道弄权。则天以为圣僧，赏赉甚重。太平以为梵王，接纳弥优，生其羽翼，长其光价。孝和临朝，常乘官马，往还宫掖。太上登极，从以给使，出入禁门，每入即赐绫罗、金银器物。气岸甚高，风神傲诞，内府珍宝，积在僧家。矫说祆祥，妄陈祸福。神武斩之，京师称快。
05-019,05-朝野佥载卷五,,,,,independent,【05-019】道士史崇玄，怀州河内县缝靴人也。后度为道士，侨假人也。附太平为太清观主。金仙、玉真出俗，立为尊师。每入内奏请，赏赐甚厚，无物不赐。授鸿胪卿，衣紫罗裙帔，握象笏，佩鱼符，出入禁闱，公私避路。神武斩之，京中士女相贺。
05-020,05-朝野佥载卷五,,,,,independent,【05-020】岭南风俗，家有人病，先杀鸡鹅等以祀之，将为修福。若不差，即次杀猪狗以祈之。不差，即次杀太牢以祷之。更不差，即是命，不复更祈。死则打鼓鸣钟于堂，比至葬讫。初死，且走，大叫而哭。
05-021,05-朝野佥载卷五,睿宗李旦,景云,睿宗李旦,景云,era,【05-021】景云中，有长发贺玄景，自称五戒贤者。同为妖者十余人。于陆浑山中结草舍，幻惑愚人子女，倾家产事之。给云至心求者必得成佛。玄景为金簿袈裟，独坐暗室，令愚者窃视，云佛放光，众皆慑伏。缘于悬崖下烧火，遭数人于半崖间披红碧纱为仙衣，随风习飏。令众观之，诳曰：“此仙也。”各令着仙衣以飞就之，即得成道。克日设斋，饮中置莨菪子，与众餐之。女子好发者，截取为剃头，串仙衣，临崖下视，眼花恍忽，推崖底，一时烧杀，没取资财。事败，官司来检，灰中得焦拳尸骸数百余人。敕决杀玄景，县官左降。
05-022,05-朝野佥载卷五,中宗李显,景龙,中宗李显,景龙,era,【05-022】景龙中，瀛州进一妇人，身上隐起浮图塔庙诸佛形像。按察使进之，授五品。其女妇留内道场。逆韦死后，不知去处。
05-023,05-朝野佥载卷五,,,,,independent,【05-023】周证圣元年，薛师名怀义造功德堂一千尺于明堂北。其中大像高九百尺，鼻如干斛船，中容数十人并坐，夹纻以漆之。五月十五，起无遮大会于朝堂。掘地深五丈，以乱彩为宫殿台阁，屈竹为胎，张施为桢盖。又为大像金刚，并坑中引上，诈称从地涌出。又刺牛血画作大像头，头高二百尺，诳言薛师膝上血作之。观者填城溢郭，士女云会。内载钱抛之，更相踏藉，老少死者非一。至十六日，张像于天津桥南，设斋。二更，功德堂火起，延及明堂，飞焰冲天，洛城光如昼日。其堂作仍未半，已高七十余尺。又延烧金银库，铁汁流液，平地尺余，人不知错入者，便即焦烂。其堂煨烬，尺木无遗。至晓，乃更设会，暴风起，裂血像为数百段。浮休子曰：梁武帝舍身同泰寺，百官倾库物以赎之。其夜数电霹雳，风雨晦冥，寺浮图佛殿一时荡尽。非理之事，岂如来本意哉！
05-024,05-朝野佥载卷五,睿宗李旦,景云,睿宗李旦,景云,era,【05-024】景云中，西京霖雨六十余日。有一胡僧名宝严，自云有术法，能止雨。设坛场，诵经咒。其时禁屠宰，宝严用羊二十口、马两匹以祭。祈请经五十余日，其雨更盛。于是斩逐胡僧，其雨遂止。
05-025,05-朝野佥载卷五,武则天,圣历,武则天,圣历,era,【05-025】周圣历年中，洪州有胡超僧出家学道，隐白鹤山，微有法术，自云数百岁。则天使合长生药，所费巨万，三年乃成。自进药于三阳宫。则天服之，以为神妙，望与彭祖同寿，改元为久视元年。放超还山，赏赐甚厚。服药之后三年而则天崩。
05-026,05-朝野佥载卷五,武则天,,武则天,,emperor,【05-026】则天时，调猫儿与鹦鹉同器食，命御史彭先觉监，遍示百官及天下考使。传看未遍，猫儿饥，遂咬杀鹦鹉以餐之，则天甚愧。武者国姓，殆不祥之征也。
05-027,05-朝野佥载卷五,武则天,,武则天,,emperor,【05-027】裴炎为中书令，时徐敬业欲反，令骆宾王画计，取裴炎同起事。宾王足踏壁，静思食顷，乃为谣曰：“一片火，两片火，绯衣小儿当殿坐。”教炎庄上小儿诵之，并都下童子皆唱。炎乃访学者令解之。召宾王至，数啖以宝物锦绮，皆不言。又赂以音乐、女妓、骏马，亦不语。乃对古忠臣烈士图共观之，见司马宣王，宾王欻然起曰：“此英雄丈夫也。”即说自古大臣执政，多移社稷，炎大喜。宾王曰：“但不知谣谶何如耳。”炎以谣言“片火绯衣”之事白，宾王即下，北面而拜曰：“此真人矣。”遂与敬业等合谋。扬州兵起，炎从内应，书与敬业等合谋。唯有“青鵞”，人缺有告者，朝廷莫之能解。则天曰：“此‘青’字者十二月，‘鵞’字者我自与也。”遂诛炎，敬业等寻败。
05-028,05-朝野佥载卷五,,,,,independent,【05-028】逆韦之妹、冯太和之妻号七姨信邪，见豹头枕以辟邪，白泽枕以去魅，作伏熊枕以为宜男。太和死，嗣虢王娶之。韦之败也，虢王斫七姨头送朝堂，则知辟邪之枕无效矣。
05-029,05-朝野佥载卷五,,,,,independent,【05-029】后魏高流之为徐州刺史，决滹沱河水绕城。破一古墓，得铭曰：“吾死后三百年，背底生流泉。赖逢高流之，迁吾上高原。”流为造棺椁衣物，取其柩而改葬之。
05-030,05-朝野佥载卷五,,,,,independent,【05-030】东都丰都市在长寿市之东北。初筑市垣，掘得古冢，土藏无砧甓，棺木陈朽，触之便散。尸上着平上帻，朱衣。得铭云：“筮道居朝，龟言近市。五百年间，于斯见矣。”当时达者参验，是魏黄初二年所葬也。
05-031,05-朝野佥载卷五,高宗李治,上元,高宗李治;肃宗李亨;中宗李显;武则天;玄宗李隆基,上元,era,【05-031】寇天师谦之，后魏时得道者也，常刻石为记，藏于嵩山。上元初，有洛州郜城县民因采药于山，得之以献。县令樊文言于州，州以上闻，高宗皇帝诏藏于内府。其铭记文甚多，奥不可解，略曰“木子当天下”；又曰“止戈龙”；又曰“李代代，不移宗”；又曰“中鼎显真容”；又曰“基千万岁”。所谓木子当天下者，盖言唐氏受命也。止戈龙者，言太后临朝也。止戈为武，武，天后氏也。李代代，不移宗者，谓中宗中兴，再新天地。中鼎显真容者，实中宗之庙讳，真为睿圣之徽谥，得不信乎？基千万岁者，基，玄宗名也，千万岁，盖历数久长也。后中宗御位，樊文男钦贲以石记本上献，上命编于国史。
05-032,05-朝野佥载卷五,,,,,independent,【05-032】辰州东有三山，鼎足直上，各数千丈。古老传曰，邓夸父与日竞走，至此煮饭，此三山者，夸父支鼎之石也。
05-033,05-朝野佥载卷五,,,,,independent,【05-033】宝历元年乙巳岁，资州资阳县清弓村山有大石，可三间屋大。从此山下忽然吼踊，下山越涧，却上坡，可百步。其石走时，有锄禾人见之，各手把锄，趁至所止。其石高二丈。
05-034,05-朝野佥载卷五,高宗李治,龙朔,高宗李治;武则天,龙朔;大足,era,【05-034】赵州石桥甚工，磨砧密致如削焉。望之如初日出云，长虹饮涧。上有勾栏，皆石也，勾栏并有石狮子。龙朔年中，高丽谍者盗二狮子去，后复募匠修之，莫能相类者。至天后大足年，默啜破赵、定州，贼欲南过。至石桥，马跪地不进，但见一青龙卧桥上，奋迅而怒，贼乃遁去。
05-035,05-朝野佥载卷五,武则天,永昌,武则天,永昌,era,【05-035】永昌年，太州敷水店南西坡白日飞四五里，直塞赤水。坡上桑畦麦陇依然仍旧。
05-036,05-朝野佥载卷五,,,,,independent,【05-036】邹骆驼，长安人。先贫，常以小车推蒸饼卖之。每胜业坊角有伏砖，车触之即翻，尘土涴其饼，驼苦之。乃将镏刷去十余砖，下有瓷瓮，容五斛许，开看，有金数斗，于是巨富。其子昉，与萧佺交厚，时人语曰：“萧佺驸马子，邹昉骆驼儿。非关道德合，只为钱相知。”
05-037,05-朝野佥载卷五,玄宗李隆基,先天,玄宗李隆基,先天,era,【05-037】先天年，洛下人牵一牛奔，腋下有一人手，长尺余，巡坊而乞。
05-038,05-朝野佥载卷五,,,,,independent,【05-038】隋文皇帝时，大宛国献千里马，鬃曳地，号曰“师子骢”。上置之马群，陆梁人莫能制。上令并群驱来，谓左右曰：“谁能驭之？”郎将裴仁基曰：“臣能制之。”遂攘袂向前，去十余步，踊身腾上，一手撮耳，一手抠目，马战不敢动，乃鞴乘之。朝发西京，暮至东洛。后隋末，不知所在。唐文武圣皇帝敕天下访之。同州刺史宇文士及访得其马，老于朝邑市面家挽硙，鬃尾焦秃，皮肉穿穴，及见之悲泣。帝自出长乐坡，马到新丰，向西鸣跃。帝得之甚喜，齿口并平，饲以钟乳，仍生五驹，皆千里足也。后不知所在矣。
05-039,05-朝野佥载卷五,,,,,independent,【05-039】德州刺史张讷之一白马，其色如练，父雄为荆州刺史常乘。雄薨，子敬之为考功郎中，改寿州刺史，又乘此马。敬之薨，弟讷之从给事中、相府司马改德州刺史，入为国子祭酒，出为常州刺史，至今犹在。计八十余年，极肥健，行骤脚不散。
05-040,05-朝野佥载卷五,,,,,independent,【05-040】广平宋察娶同郡游昌女。察先代胡人也，归汉三世矣。忽生一子，深目而高鼻，疑其非嗣，将不举。须臾赤草马生一白驹，察悟曰：“我家先有白马，种绝已二十五年，今又复生。吾曾祖貌胡，今此子复其先也。”遂养之。故曰“白马活胡儿”，此其谓也。
05-041,05-朝野佥载卷五,,,,,independent,【05-041】东海有蛇丘，地险多渐洳，众蛇居之，无人民。蛇或有人头而蛇身。
05-042,05-朝野佥载卷五,,,,,independent,【05-042】岭南有报冤蛇，人触之，即三五里随身即至。若打杀一蛇，则百蛇相集，将蜈蚣自防乃免。
05-043,05-朝野佥载卷五,,,,,independent,【05-043】顾渚山赖石洞有绿蛇，长可三尺余，大类小指，好栖树杪。视之若鞶带缠于柯叶间。无螫毒，见人则空中飞。
05-044,05-朝野佥载卷五,,,,,independent,【05-044】山南五溪黔中皆有毒蛇，乌而反鼻，蟠于草中。其牙倒勾，去人数步，直来疾如缴箭，螫人立死。中手即断手，中足则断足，不然则全身肿烂，百无一活。谓蝮蛇也。有黄喉蛇，好在舍上，无毒，不害人。唯善食毒蛇，食饱则垂头直下，滴沫地坟起，变为沙虱，中人为疾。额上有“大王”字，众蛇之长，常食蝮蛇。
05-045,05-朝野佥载卷五,,,,,independent,【05-045】种黍来蛇，烧羖羊角及头发，则蛇不敢来。
05-046,05-朝野佥载卷五,,,,,independent,【05-046】隋绛州夏县树提家新造宅，欲移之。忽有蛇无数，从室中流出门外，其稠如箔上蚕，盖地皆遍。时有行客，云解符镇，取桃枝四枝书符，绕宅四面钉之。蛇渐退，符亦移就之。蛇入堂中心，有一孔大如盆口，蛇入并尽。令煎汤一百斛灌之。经宿以锹掘之，深尺，得古铜钱二十万贯。因陈破铸新钱，遂巨富。蛇乃是古铜之精。
05-047,05-朝野佥载卷五,玄宗李隆基,开元,玄宗李隆基,开元,era,【05-047】开元四年六月，郴州马岭山侧有白蛇长六七尺，黑蛇长丈余。须臾二蛇斗，白者吞黑蛇，到粗处，口两嗌皆裂，血流滂沛。黑蛇头入，啮白蛇肋上作孔，头出二尺余。俄而两蛇并死。后十余日大雨，山水暴涨，漂破五百余家，失三百余人。
05-048,05-朝野佥载卷五,,,,,independent,【05-048】左补阙毕乾泰，瀛州任丘人。父母年五十，自营生藏讫。至父年八十五，又自造棺，稍高大，嫌藏小，更加砖二万口。开藏欲修之，有蛇无数。时正月尚寒，蛰未能动，取蛇投一空井中，仍受蛇不尽。其蛇金色。泰自与奴开之，寻病而卒。月余，父母俱亡。此开之不得其所也。
05-049,05-朝野佥载卷五,,,,,independent,【05-049】沧州东光县宝观寺常有苍鹘集重阁。每有鸽数千，鹘冬中每夕取一鸽以暖足，至晓放之而不杀。自余鹰鹘不敢侮之。
05-050,05-朝野佥载卷五,太宗李世民,,太宗李世民,,emperor,【05-050】太宗养一白鹘，号曰将军。取鸟常驱至于殿前，然后击杀，故名落雁殿。上恒令送书，从京至东都与魏王，仍取报，日往反数回。亦陆机黄耳之徒欤！
05-051,05-朝野佥载卷五,高宗李治,上元,高宗李治;肃宗李亨,上元,era,【05-051】上元中，华容县有象入庄家中庭卧，其足下有槎。人为出之，象乃伏，令人骑。入深山，以鼻掊土，得象牙数十，以报之。
05-052,05-朝野佥载卷五,,,,,independent,【05-052】吏部侍郎郑愔，初托附来俊臣。俊臣诛，即托张易之。易之被戮，托韦庶人。后附谯王，竟被斩。
05-053,05-朝野佥载卷五,,,,,independent,【05-053】太子少保薛稷，雍州长史李晋，中书令崔湜、萧至忠、岑羲等，并外饰忠鲠，内藏谄媚，翕肩屏气，舐痔折肢。附太平公主，并腾迁云路，咸自以为得志，保泰山之安。七月三日，破家身斩，何异鹓鸠栖于苇苕，大风忽起，巢折卵破。后之君子，可不鉴哉！
05-054,05-朝野佥载卷五,,,,,independent,【05-054】赵履温为司农卿，谄事安乐公主，气势回山海，呼吸变霜雪。客谓张文成曰：“赵司农何如人？”曰：“猖獗小人，心佞而险，行僻而骄，折支势族，舐痔权门，谄于事上，傲于接下，猛若饥虎，贪若饿狼。性爱食人，终为人所食。”为公主夺百姓田园，造定昆池，言定天子昆明池也，用库钱百万亿。斜褰紫衫，为公主背挽金犊车。险谀皆此类。诛逆韦之际，上御承天门，履温诈喜，舞蹈称万岁。上令斩之，刀剑乱下，与男同戮。人割一齑，肉骨俱尽。
05-055,05-朝野佥载卷五,武则天,,武则天,,emperor,【05-055】天后时，张岌谄事薛师，掌擎黄幞，随薛师后。于马旁伏地，承薛师马镫。侍御史郭霸尝来俊臣粪秽，宋之问捧张易之溺器，并偷媚取容，实名教之大弊也。
05-056,05-朝野佥载卷五,武则天,,武则天,,emperor,【05-056】天后时，太常博士吉顼父皙易州刺史，以赃坐死。顼于天津桥南要内史魏王承嗣，拜伏称死罪。承嗣问之，曰：“有二妹，堪事大王。”承嗣然之，遂犊车载入。三日不语，承嗣怪问之，二人曰：“儿父犯国法，忧之无复聊赖。”承嗣既幸，免其父极刑，遂进顼筅马监，俄迁中丞、吏部侍郎。不以才升，二妹请求承嗣故也。
05-057,05-朝野佥载卷五,武则天,,武则天,,emperor,【05-057】天后内史宗楚客性谄佞。时薛师有嫪毐之宠，遂为作传二卷。论薛师之圣从天而降，不知何代人也，释迦重出，观音再生。期年之间，位至内史。
05-058,05-朝野佥载卷五,武则天,,武则天,,emperor,【05-058】天后梁王武三思为张易之作传，云是王子晋后身。于缑氏山立庙，词人才子佞者为诗以咏之，舍人崔融为最。周年，易之族，佞者并流于岭南。
05-059,05-朝野佥载卷五,玄宗李隆基,,玄宗李隆基,,emperor,【05-059】唐崔挹子湜，桓、敬惧武三思谗间，引湜为耳目，湜乃反以桓、敬等计潜告三思。寻为中书令，湜又说三思尽杀五王，绝其归望。先是，湜为兵部侍郎，挹为礼部侍郎，父子同为南省副贰，有唐以来未之有也。上官昭容屡出外，湜谄附之。玄宗诛萧至忠后，所司奏宫人元氏款称与湜曾密谋进鸩，乃赐湜死，年四十。初，湜与张说有隙，说为中书令，议者以为说构陷之。湜美容仪，早有才名。弟液、涤及从兄涖，并有文翰，列居清要。每私宴之际，自比王、谢之家，谓人曰：“吾之门地及出身历官，未尝不为第一。丈夫当先据要路以制人，岂能默默受制于人！”故进取不已，而不以令终。崔湜谄事张易之与韦庶人。及韦氏诛，附太平，有冯子都、董偃之宠。妻美，与二女并进储闱，为中书侍郎、平章事。或有人牓之曰：“托庸才于主第，进艳妇于春宫。”
05-060,05-朝野佥载卷五,,,,,independent,【05-060】燕国公张说，幸佞人也。前为并州刺史，谄事特进王毛仲，饷致金宝不可胜数。后毛仲巡边，会说于天雄军大设，酒酣，恩敕忽降，授兵部尚书、同中书门下三品。说谢讫，便把毛仲手起舞，嗅其靴鼻。
05-061,05-朝野佥载卷五,玄宗李隆基,,玄宗李隆基,,emperor,【05-061】将军高力士特承玄宗恩宠。遭母丧，左金吾大将军程伯献、少府监冯绍正二人直就力士母丧前披发哭，甚于己亲。朝野闻之，不胜耻笑。
05-062,05-朝野佥载卷五,,,,,independent,【05-062】前侍御史王景融，瀛州平舒人也。迁父灵柩就洛州，于隧道掘着龙窟，大如瓮口。景融俯而观之，有气如烟直上，冲损其目。遂失明，旬日而暴卒。
06-001,06-朝野佥载卷六,玄宗李隆基,天宝,玄宗李隆基,天宝,era,【06-001】天宝中，万年主簿韩朝宗尝追一人，来迟，决五下。将过县令，令又决十下。其人患天行病而卒。后于冥司下状言，朝宗遂被追至。入乌头门极大，至中门前，一双桐树，门边一阁垂帘幕，窥见故御史洪子舆坐。子舆曰：“韩大何为得此来？”朝宗云：“被追来，不知何事。”子舆令早过大使。入屏墙，见故刑部尚书李义。朝宗参见，云：“何为决杀人？”朝宗诉云：“不是朝宗打杀，县令重决，由患天行病自卒，非朝宗过。”又问：“县令决汝，何牵他主簿！朝宗无事。然亦县丞，悉见例皆受行杖。”亦决二十放还。朝宗至晚始苏，脊上青肿，疼痛不复可言，一月已后始可。于后巡检坊曲，遂至京城南罗城，有一坊中，一宅门向南开，宛然记得追来及乞杖处。其宅中无人居。问人，云此是公主凶宅，人不敢居。乃知大凶宅皆鬼神所处，信之。
06-002,06-朝野佥载卷六,,,,,independent,【06-002】神鼎师不肯剃头，食酱一斗。每巡门乞物，得粗布破衣亦着，得绸锦罗绮亦着。于利贞师座前听，问贞师曰：“万物定否？”贞曰：“定。”鼎曰：“阇梨言若定，何因高岸为谷，深壑为陵？有死即生，有生即死，万物相纠，六道轮回，何得为定耶！”贞曰：“万物不定。”鼎曰：“若不定，何不唤天为地，唤地为天，唤月为星，唤星为月？何得为不定！”贞无以应之。时张文成见之，谓曰：“观法师即是菩萨行人也。”鼎曰：“菩萨得之不喜，失之不悲，打之不怒，骂之不嗔，此乃菩萨行人也。鼎今乞得即喜，不得即悲，打之即怒，骂之即嗔。以此论之，去菩萨远矣。”
06-003,06-朝野佥载卷六,,,,,independent,【06-003】空如禅师者，不知何许人也。少慕修道，父母抑婚，以刀割其势，乃止。后成丁，征庸课，遂以麻蜡裹臂，以火蒸之，遂成废疾。入陆浑山坐兰若，虎不为暴。山中偶见野猪与虎斗，以藜杖挥之，曰：“檀越不须相争。”即弭耳分散。人皆敬之，无敢议者。
06-004,06-朝野佥载卷六,,,,,independent,【06-004】司刑司直陈希闵以非才任官，庶事凝滞。司刑府史目之为“高手笔”，言秉笔支额，半日不下，故名“高手笔”。又号“按孔子”，言窜削至多，纸面穿穴，故名“按孔子”。
06-005,06-朝野佥载卷六,,,,,independent,【06-005】衢州龙游县令李凝道性褊急。姊男年七岁，故恼之，即往逐之，不及，遂饼诱得之，咬其胸背流血，姊救之得免。又乘驴于街中，有骑马人靴鼻拔其膝，遂怒，大骂，将殴之。马走，遂无所及，忍恶不得，遂嚼路旁棘子流血。
06-006,06-朝野佥载卷六,太宗李世民,贞观,太宗李世民,贞观,era,【06-006】贞观中，冀州武强县丞尧君卿失马，既得贼，枷禁未决。君卿指贼面而骂曰：“老贼吃虎胆来，敢偷我物！”贼举枷击之，应时脑碎而死。
06-007,06-朝野佥载卷六,玄宗李隆基,开元,玄宗李隆基,开元,era,【06-007】开元中，萧颖士方年十九，擢进士。至二十余，该博三教。其赋性躁忿浮戾，举无其比。常使一仆杜亮，每一决责，皆由非义。平复，遭其指使如故。或劝亮曰：“子佣夫也，何不择其善主，而受苦若是乎？”亮曰：“愚岂不知。但爱其才学博奥，以此恋恋不能去。”卒至于死。
06-008,06-朝野佥载卷六,敬宗李湛,,敬宗李湛,,emperor,【06-008】敬宗时，高崔巍喜弄痴。大帝令给使捺头向水下，良久，出而笑之。帝问，曰：“见屈原，云：‘我逢楚怀王无道，乃沉汨罗水。汝逢圣明主，何为来？’”帝大笑，赐物百段。
06-009,06-朝野佥载卷六,,,,,independent,【06-009】秋官侍郎狄仁杰嘲秋官侍郎卢献曰：“足下配马乃作驴。”
06-010,06-朝野佥载卷六,,,,,independent,【06-010】献曰：“中劈明公，乃成二犬。”杰曰：“狄字犬旁火也。”献曰：“犬边有火，乃是煮熟狗。”
06-011,06-朝野佥载卷六,,,,,independent,【06-011】吏部侍郎李安期，隋内史德林之孙，安平公百药之子，性好机警。常有选人被放，诉云：“羞见来路。”安期问：“从何关来？”“从蒲津关来。”安期曰：“取潼关路去。”选者曰：“耻见妻子。”安期曰：“贤室本自相谙，亦不笑。”又一选人引铨，安期看判曰：“弟书稍弱。”对曰：“昨坠马损足。”安期曰：“损足何废好书？”为读判曰：“向看弟判，非但伤足，兼似内损。”其人惭而去。又选士姓杜名若，注芳洲官，其人惭而不伏。安期曰：“君不闻芳洲有杜若？”其人曰：“可以赠名公。”曰：“此期非彼期。”若曰：“此若非彼若。”安期笑，为之改注。又一吴士，前任有酒状，安期曰：“君状不善。”吴士曰：“知暗枪已入。”安期曰：“为君拔暗枪。”答曰：“可怜美女。”安期曰：“有精神选，还君好官。”对曰：“怪来晚。”安期笑而与官。
06-012,06-朝野佥载卷六,,,,,independent,【06-012】尹神童每说，伯乐令其子执《马经》画样以求马，经年无有似者。归以告父，乃更令求之。出见大虾蟆，谓父曰：“得一马，略与相同，而不能具。”伯乐曰：“何也？”对曰：“其隆颅跌目脊郁缩，但蹄不如累趋尔。”伯乐曰：“此马好跳踯，不堪也。”子笑乃止。
06-013,06-朝野佥载卷六,,,,,independent,【06-013】安南有象缺，有理者即过。负心者以鼻卷之，掷空中数丈，以牙接之，应时碎矣。莫敢竞者。
06-014,06-朝野佥载卷六,,,,,independent,【06-014】安南武平县封溪中有猩猩焉，如美人，解人语，知往事。以嗜酒故，以屐得之，槛百数同牢。欲食之，众自推肥者相送，流涕而别。时饷封溪令，以帊盖之。令问何物，猩猩乃笼中语曰：“唯有仆并酒一壶耳。”令笑而爱之，养畜，能传送言语，人不如也。
06-015,06-朝野佥载卷六,,,,,independent,【06-015】前御史王义方出莱州司户参军，去官归魏州，以讲授为业。时乡人郭无为颇有法术，教义方使野狐。义方虽呼得之，不伏使，却被群狐竞来恼，每掷砖瓦以击义方。或正诵读，即裂其书碎。闻空中有声云：“有何神术，而欲使我乎！”义方竟不能禁止。无何而卒。
06-016,06-朝野佥载卷六,,,,,independent,【06-016】并州石艾、寿阳二界有妒女泉，有神庙，泉水沉浩澈千丈。祭者投钱及羊骨，皎然皆见。俗传妒女者，介之推妹，与兄竞，去泉百里，寒食不许举火，至今犹然。女锦衣红鲜，装束盛服，及有人取山丹、百合经过者，必雷风电雹以震之。
